date,dji
13JAN1993,3263.56
14JAN1993,3267.88
15JAN1993,3271.12
18JAN1993,3274.91
19JAN1993,3255.99
20JAN1993,3241.95
21JAN1993,3253.02
22JAN1993,3256.81
25JAN1993,3292.2
26JAN1993,3298.95
27JAN1993,3291.39
28JAN1993,3306.25
29JAN1993,3310.03
01FEB1993,3332.18
02FEB1993,3328.67
03FEB1993,3373.79
04FEB1993,3416.74
05FEB1993,3442.14
08FEB1993,3437.54
09FEB1993,3414.58
10FEB1993,3412.42
11FEB1993,3422.69
12FEB1993,3392.43
16FEB1993,3309.49
17FEB1993,3312.19
18FEB1993,3302.19
19FEB1993,3322.18
22FEB1993,3342.99
23FEB1993,3323.27
24FEB1993,3356.5
25FEB1993,3365.14
26FEB1993,3370.81
01MAR1993,3355.41
02MAR1993,3400.53
03MAR1993,3404.04
04MAR1993,3398.91
05MAR1993,3404.58
08MAR1993,3469.42
09MAR1993,3472.12
10MAR1993,3478.34
11MAR1993,3457
12MAR1993,3427.82
15MAR1993,3442.41
16MAR1993,3442.95
17MAR1993,3426.74
18MAR1993,3465.64
19MAR1993,3471.58
22MAR1993,3463.48
23MAR1993,3461.86
24MAR1993,3445.38
25MAR1993,3461.32
26MAR1993,3439.98
29MAR1993,3455.1
30MAR1993,3457.27
31MAR1993,3435.11
01APR1993,3439.44
02APR1993,3370.81
05APR1993,3379.19
06APR1993,3377.57
07APR1993,3397.02
08APR1993,3396.48
12APR1993,3428.09
13APR1993,3444.03
14APR1993,3455.64
15APR1993,3455.92
16APR1993,3478.61
19APR1993,3466.99
20APR1993,3443.49
21APR1993,3439.44
22APR1993,3429.17
23APR1993,3413.77
26APR1993,3398.37
27APR1993,3415.93
28APR1993,3413.5
29APR1993,3425.12
30APR1993,3427.55
03MAY1993,3446.46
04MAY1993,3446.19
05MAY1993,3449.1
06MAY1993,3441.9
07MAY1993,3437.19
10MAY1993,3443.28
11MAY1993,3468.75
12MAY1993,3482.31
13MAY1993,3447.99
14MAY1993,3443.01
17MAY1993,3449.93
18MAY1993,3444.39
19MAY1993,3500.03
20MAY1993,3523.28
21MAY1993,3492.83
24MAY1993,3507.78
25MAY1993,3516.63
26MAY1993,3540.16
27MAY1993,3554.83
28MAY1993,3527.43
01JUN1993,3552.34
02JUN1993,3553.45
03JUN1993,3544.87
04JUN1993,3545.14
07JUN1993,3532.13
08JUN1993,3510.54
09JUN1993,3511.93
10JUN1993,3491.72
11JUN1993,3505.01
14JUN1993,3514.69
15JUN1993,3492
16JUN1993,3511.65
17JUN1993,3521.89
18JUN1993,3494.77
21JUN1993,3510.82
22JUN1993,3497.53
23JUN1993,3466.81
24JUN1993,3490.61
25JUN1993,3490.89
28JUN1993,3530.2
29JUN1993,3518.85
30JUN1993,3516.08
01JUL1993,3510.54
02JUL1993,3483.97
06JUL1993,3449.93
07JUL1993,3475.67
08JUL1993,3514.42
09JUL1993,3521.06
12JUL1993,3524.38
13JUL1993,3515.44
14JUL1993,3542.55
15JUL1993,3550.93
16JUL1993,3528.29
19JUL1993,3535.28
20JUL1993,3544.78
21JUL1993,3555.4
22JUL1993,3525.22
23JUL1993,3546.74
26JUL1993,3567.7
27JUL1993,3565.46
28JUL1993,3553.45
29JUL1993,3567.42
30JUL1993,3539.47
02AUG1993,3560.99
03AUG1993,3561.27
04AUG1993,3552.05
05AUG1993,3548.97
06AUG1993,3560.43
09AUG1993,3576.08
10AUG1993,3572.73
11AUG1993,3583.35
12AUG1993,3569.09
13AUG1993,3569.65
16AUG1993,3579.15
17AUG1993,3586.98
18AUG1993,3604.86
19AUG1993,3612.13
20AUG1993,3615.48
23AUG1993,3605.98
24AUG1993,3638.96
25AUG1993,3652.09
26AUG1993,3648.18
27AUG1993,3640.63
30AUG1993,3643.99
31AUG1993,3651.25
01SEP1993,3645.1
02SEP1993,3626.1
03SEP1993,3633.93
07SEP1993,3607.1
08SEP1993,3588.93
09SEP1993,3589.49
10SEP1993,3621.63
13SEP1993,3634.21
14SEP1993,3615.76
15SEP1993,3633.65
16SEP1993,3630.85
17SEP1993,3613.25
20SEP1993,3575.8
21SEP1993,3537.24
22SEP1993,3547.02
23SEP1993,3539.75
24SEP1993,3543.11
27SEP1993,3567.7
28SEP1993,3566.02
29SEP1993,3566.3
30SEP1993,3555.12
01OCT1993,3581.11
04OCT1993,3577.76
05OCT1993,3587.26
06OCT1993,3598.99
07OCT1993,3583.63
08OCT1993,3584.74
11OCT1993,3593.41
12OCT1993,3593.13
13OCT1993,3603.19
14OCT1993,3621.63
15OCT1993,3629.73
18OCT1993,3642.31
19OCT1993,3635.32
20OCT1993,3645.1
21OCT1993,3636.16
22OCT1993,3649.3
25OCT1993,3673.61
26OCT1993,3672.49
27OCT1993,3664.66
28OCT1993,3687.86
29OCT1993,3680.59
01NOV1993,3692.61
02NOV1993,3697.64
03NOV1993,3661.87
04NOV1993,3624.98
05NOV1993,3643.43
08NOV1993,3647.9
09NOV1993,3640.07
10NOV1993,3663.55
11NOV1993,3662.43
12NOV1993,3684.51
15NOV1993,3677.52
16NOV1993,3710.77
17NOV1993,3704.35
18NOV1993,3685.34
19NOV1993,3694.01
22NOV1993,3670.25
23NOV1993,3674.17
24NOV1993,3687.58
26NOV1993,3683.95
29NOV1993,3677.8
30NOV1993,3683.95
01DEC1993,3697.08
02DEC1993,3702.11
03DEC1993,3704.07
06DEC1993,3710.21
07DEC1993,3718.88
08DEC1993,3734.53
09DEC1993,3729.78
10DEC1993,3740.67
13DEC1993,3764.43
14DEC1993,3742.63
15DEC1993,3716.92
16DEC1993,3726.14
17DEC1993,3751.57
20DEC1993,3755.21
21DEC1993,3745.15
22DEC1993,3762.19
23DEC1993,3757.72
27DEC1993,3792.93
28DEC1993,3793.77
29DEC1993,3794.33
30DEC1993,3775.88
31DEC1993,3754.09
03JAN1994,3756.6
04JAN1994,3783.9
05JAN1994,3798.82
06JAN1994,3803.88
07JAN1994,3820.77
10JAN1994,3865.51
11JAN1994,3850.31
12JAN1994,3848.63
13JAN1994,3842.43
14JAN1994,3867.2
17JAN1994,3870.29
18JAN1994,3870.29
19JAN1994,3884.37
20JAN1994,3891.96
21JAN1994,3914.48
24JAN1994,3912.79
25JAN1994,3895.34
26JAN1994,3908
27JAN1994,3926.3
28JAN1994,3945.43
31JAN1994,3978.36
01FEB1994,3964.01
02FEB1994,3975.54
03FEB1994,3967.66
04FEB1994,3871.42
07FEB1994,3906.32
08FEB1994,3906.03
09FEB1994,3931.92
10FEB1994,3895.34
11FEB1994,3894.78
14FEB1994,3904.06
15FEB1994,3928.27
16FEB1994,3937.27
17FEB1994,3922.64
18FEB1994,3887.46
22FEB1994,3911.66
23FEB1994,3891.68
24FEB1994,3839.9
25FEB1994,3838.78
28FEB1994,3832.02
01MAR1994,3809.23
02MAR1994,3831.74
03MAR1994,3824.42
04MAR1994,3832.3
07MAR1994,3856.22
08MAR1994,3851.72
09MAR1994,3853.41
10MAR1994,3830.61
11MAR1994,3862.7
14MAR1994,3862.98
15MAR1994,3849.59
16MAR1994,3848.15
17MAR1994,3865.14
18MAR1994,3895.65
21MAR1994,3864.85
22MAR1994,3862.55
23MAR1994,3869.46
24MAR1994,3821.09
25MAR1994,3774.73
28MAR1994,3762.35
29MAR1994,3699.02
30MAR1994,3626.75
31MAR1994,3635.96
04APR1994,3593.35
05APR1994,3675.41
06APR1994,3679.73
07APR1994,3693.26
08APR1994,3674.26
11APR1994,3688.83
12APR1994,3681.69
13APR1994,3661.47
14APR1994,3663.25
15APR1994,3661.47
18APR1994,3620.42
19APR1994,3619.82
20APR1994,3598.71
21APR1994,3652.54
22APR1994,3648.68
25APR1994,3705.78
26APR1994,3699.54
28APR1994,3668.31
29APR1994,3681.69
02MAY1994,3701.02
03MAY1994,3714.41
04MAY1994,3697.75
05MAY1994,3695.97
06MAY1994,3669.5
09MAY1994,3629.04
10MAY1994,3656.41
11MAY1994,3629.04
12MAY1994,3652.84
13MAY1994,3659.68
16MAY1994,3671.5
17MAY1994,3720.61
18MAY1994,3732.89
19MAY1994,3758.98
20MAY1994,3766.35
23MAY1994,3742.4
24MAY1994,3745.17
25MAY1994,3755.3
26MAY1994,3753.45
27MAY1994,3757.14
31MAY1994,3758.37
01JUN1994,3760.83
02JUN1994,3758.98
03JUN1994,3772.21
06JUN1994,3768.52
07JUN1994,3755.91
08JUN1994,3749.45
09JUN1994,3753.14
10JUN1994,3773.45
13JUN1994,3783.12
14JUN1994,3814.82
15JUN1994,3790.41
16JUN1994,3811.34
17JUN1994,3776.77
20JUN1994,3741.89
21JUN1994,3707.97
22JUN1994,3724.77
23JUN1994,3699.09
24JUN1994,3636.94
27JUN1994,3685.5
28JUN1994,3669.64
29JUN1994,3667.05
30JUN1994,3624.96
01JUL1994,3646.65
05JUL1994,3652.48
06JUL1994,3674.49
07JUL1994,3688.42
08JUL1994,3709.13
11JUL1994,3702.98
12JUL1994,3702.66
13JUL1994,3704.28
14JUL1994,3739.24
15JUL1994,3753.81
18JUL1994,3755.43
19JUL1994,3748.31
20JUL1994,3727.26
21JUL1994,3732.44
22JUL1994,3735.03
25JUL1994,3741.83
26JUL1994,3735.68
27JUL1994,3720.47
28JUL1994,3730.83
29JUL1994,3764.5
01AUG1994,3798.16
02AUG1994,3796.22
03AUG1994,3792.66
04AUG1994,3765.79
05AUG1994,3747.01
08AUG1994,3753.81
09AUG1994,3755.75
10AUG1994,3766.76
11AUG1994,3750.9
12AUG1994,3768.7
15AUG1994,3760.29
16AUG1994,3784.57
17AUG1994,3776.47
18AUG1994,3755.43
19AUG1994,3755.11
22AUG1994,3751.22
23AUG1994,3775.83
24AUG1994,3846.73
25AUG1994,3829.89
26AUG1994,3881.04
29AUG1994,3898.85
30AUG1994,3917.3
31AUG1994,3913.42
01SEP1994,3901.44
02SEP1994,3885.58
05SEP1994,3885.58
06SEP1994,3898.7
07SEP1994,3886.25
08SEP1994,3908.45
09SEP1994,3874.81
12SEP1994,3860.34
13SEP1994,3879.86
14SEP1994,3895.33
15SEP1994,3953.87
16SEP1994,3933.35
19SEP1994,3936.71
20SEP1994,3869.09
21SEP1994,3851.59
22SEP1994,3837.13
23SEP1994,3831.74
26SEP1994,3849.24
27SEP1994,3863.03
28SEP1994,3878.17
29SEP1994,3854.62
30SEP1994,3843.18
03OCT1994,3846.88
04OCT1994,3801.13
05OCT1994,3787.33
06OCT1994,3775.56
07OCT1994,3797.43
10OCT1994,3821.31
11OCT1994,3876.83
12OCT1994,3875.15
13OCT1994,3889.95
14OCT1994,3910.47
17OCT1994,3923.93
18OCT1994,3917.54
19OCT1994,3936.04
20OCT1994,3911.14
21OCT1994,3891.29
24OCT1994,3855.3
25OCT1994,3850.59
26OCT1994,3848.23
27OCT1994,3875.15
28OCT1994,3930.66
31OCT1994,3908.12
01NOV1994,3863.37
02NOV1994,3837.13
03NOV1994,3845.88
04NOV1994,3807.52
07NOV1994,3808.87
08NOV1994,3830.74
09NOV1994,3831.74
10NOV1994,3821.99
11NOV1994,3801.46
14NOV1994,3829.73
15NOV1994,3826.36
16NOV1994,3845.2
17NOV1994,3828.04
18NOV1994,3815.26
21NOV1994,3769.5
22NOV1994,3677.99
23NOV1994,3674.63
25NOV1994,3708.27
28NOV1994,3739.56
29NOV1994,3738.55
30NOV1994,3739.22
01DEC1994,3700.87
02DEC1994,3745.62
05DEC1994,3741.91
06DEC1994,3745.95
07DEC1994,3735.52
08DEC1994,3685.73
09DEC1994,3691.11
12DEC1994,3718.36
13DEC1994,3715.34
14DEC1994,3746.29
15DEC1994,3765.47
16DEC1994,3807.18
19DEC1994,3790.7
20DEC1994,3767.15
21DEC1994,3801.8
22DEC1994,3814.92
23DEC1994,3833.43
27DEC1994,3861.69
28DEC1994,3839.48
29DEC1994,3833.43
30DEC1994,3834.44
03JAN1995,3838.47
04JAN1995,3857.65
05JAN1995,3850.92
06JAN1995,3867.41
09JAN1995,3861.35
10JAN1995,3866.73
11JAN1995,3862.02
12JAN1995,3859
13JAN1995,3908.45
16JAN1995,3932.34
17JAN1995,3930.66
18JAN1995,3928.98
19JAN1995,3882.21
20JAN1995,3869.43
23JAN1995,3867.41
24JAN1995,3862.7
25JAN1995,3871.44
26JAN1995,3870.44
27JAN1995,3857.99
30JAN1995,3832.08
31JAN1995,3843.86
01FEB1995,3847.56
02FEB1995,3870.77
03FEB1995,3928.64
06FEB1995,3937.72
07FEB1995,3937.39
08FEB1995,3935.37
09FEB1995,3932.68
10FEB1995,3939.07
13FEB1995,3954.21
14FEB1995,3958.25
15FEB1995,3986.17
16FEB1995,3987.52
17FEB1995,3953.54
21FEB1995,3963.97
22FEB1995,3973.05
23FEB1995,4003.33
24FEB1995,4011.74
27FEB1995,3988.57
28FEB1995,4011.05
01MAR1995,3994.8
02MAR1995,3979.92
03MAR1995,3989.61
06MAR1995,3997.56
07MAR1995,3962.63
08MAR1995,3979.23
09MAR1995,3983.38
10MAR1995,4035.6
13MAR1995,4025.23
14MAR1995,4048.75
15MAR1995,4038.37
16MAR1995,4069.15
17MAR1995,4073.65
20MAR1995,4083.68
21MAR1995,4072.61
22MAR1995,4082.98
23MAR1995,4087.83
24MAR1995,4138.66
27MAR1995,4157.34
28MAR1995,4151.81
29MAR1995,4160.8
30MAR1995,4172.56
31MAR1995,4157.69
03APR1995,4168.41
04APR1995,4201.61
05APR1995,4200.57
06APR1995,4205.41
07APR1995,4192.62
10APR1995,4198.15
11APR1995,4187.08
12APR1995,4197.8
13APR1995,4208.18
17APR1995,4195.38
18APR1995,4179.13
19APR1995,4207.49
20APR1995,4230.66
21APR1995,4270.08
24APR1995,4303.98
25APR1995,4300.17
26APR1995,4299.83
27APR1995,4314.7
28APR1995,4321.27
01MAY1995,4316.08
02MAY1995,4328.88
03MAY1995,4373.14
04MAY1995,4359.66
05MAY1995,4343.4
08MAY1995,4383.86
09MAY1995,4390.78
10MAY1995,4404.62
11MAY1995,4411.19
12MAY1995,4430.55
15MAY1995,4437.47
16MAY1995,4435.05
17MAY1995,4422.6
18MAY1995,4340.63
19MAY1995,4341.33
22MAY1995,4395.62
23MAY1995,4436.43
24MAY1995,4438.16
25MAY1995,4412.22
26MAY1995,4368.99
30MAY1995,4378.68
31MAY1995,4465.14
01JUN1995,4472.75
02JUN1995,4444.39
05JUN1995,4476.55
06JUN1995,4485.2
07JUN1995,4462.02
08JUN1995,4458.57
09JUN1995,4423.98
12JUN1995,4446.46
13JUN1995,4484.5
14JUN1995,4491.08
15JUN1995,4496.26
16JUN1995,4510.79
19JUN1995,4553.67
20JUN1995,4550.56
21JUN1995,4547.1
22JUN1995,4589.64
23JUN1995,4585.84
26JUN1995,4551.25
27JUN1995,4542.61
28JUN1995,4556.78
29JUN1995,4550.56
30JUN1995,4556.09
03JUL1995,4585.14
05JUL1995,4615.23
06JUL1995,4664
07JUL1995,4702.73
10JUL1995,4702.38
11JUL1995,4680.6
12JUL1995,4727.28
13JUL1995,4727.48
14JUL1995,4708.82
17JUL1995,4736.29
18JUL1995,4686.28
19JUL1995,4628.87
20JUL1995,4641.55
21JUL1995,4641.55
24JUL1995,4668.67
25JUL1995,4714.45
26JUL1995,4707.06
27JUL1995,4732.77
28JUL1995,4715.51
31JUL1995,4708.47
01AUG1995,4700.36
02AUG1995,4690.15
03AUG1995,4701.42
04AUG1995,4683.46
07AUG1995,4693.32
08AUG1995,4693.32
09AUG1995,4671.49
10AUG1995,4643.66
11AUG1995,4618.3
14AUG1995,4659.86
15AUG1995,4640.84
16AUG1995,4639.08
17AUG1995,4630.63
18AUG1995,4617.6
21AUG1995,4614.78
22AUG1995,4620.42
23AUG1995,4584.85
24AUG1995,4580.62
25AUG1995,4601.4
28AUG1995,4594
29AUG1995,4608.44
30AUG1995,4604.57
31AUG1995,4610.56
01SEP1995,4647.54
04SEP1995,4647.54
05SEP1995,4670.08
06SEP1995,4683.81
07SEP1995,4669.72
08SEP1995,4700.72
11SEP1995,4704.94
12SEP1995,4747.21
13SEP1995,4765.52
14SEP1995,4801.8
15SEP1995,4797.57
18SEP1995,4780.41
19SEP1995,4767.04
20SEP1995,4792.69
21SEP1995,4767.4
22SEP1995,4764.15
25SEP1995,4769.93
26SEP1995,4765.6
27SEP1995,4762.34
28SEP1995,4787.63
29SEP1995,4789.08
02OCT1995,4761.26
03OCT1995,4749.7
04OCT1995,4740.67
05OCT1995,4762.71
06OCT1995,4769.21
09OCT1995,4726.22
10OCT1995,4720.8
11OCT1995,4735.25
12OCT1995,4764.87
13OCT1995,4793.78
16OCT1995,4784.38
17OCT1995,4795.94
18OCT1995,4777.52
19OCT1995,4802.45
20OCT1995,4794.86
23OCT1995,4755.48
24OCT1995,4783.66
25OCT1995,4753.67
26OCT1995,4703.82
27OCT1995,4741.75
30OCT1995,4756.56
31OCT1995,4755.48
01NOV1995,4766.68
02NOV1995,4808.59
03NOV1995,4825.57
06NOV1995,4814.01
07NOV1995,4797.03
08NOV1995,4852.66
09NOV1995,4864.22
10NOV1995,4870.37
13NOV1995,4872.89
14NOV1995,4871.81
15NOV1995,4922.75
16NOV1995,4969.36
17NOV1995,4989.95
20NOV1995,4983.08
21NOV1995,5023.55
22NOV1995,5041.61
23NOV1995,5041.61
24NOV1995,5048.84
27NOV1995,5070.87
28NOV1995,5078.1
29NOV1995,5105.56
30NOV1995,5074.49
01DEC1995,5087.13
04DEC1995,5139.52
05DEC1995,5177.45
06DEC1995,5199.13
07DEC1995,5159.39
08DEC1995,5156.86
11DEC1995,5184.32
12DEC1995,5174.92
13DEC1995,5216.47
14DEC1995,5182.15
15DEC1995,5176.73
18DEC1995,5075.21
19DEC1995,5109.89
20DEC1995,5059.31
21DEC1995,5096.52
22DEC1995,5097.97
25DEC1995,5097.97
26DEC1995,5110.25
27DEC1995,5105.92
28DEC1995,5095.8
29DEC1995,5117.12
02JAN1996,5177.45
03JAN1996,5194.07
04JAN1996,5173.84
05JAN1996,5181.42
08JAN1996,5197.68
09JAN1996,5130.12
10JAN1996,5032.94
11JAN1996,5065.09
12JAN1996,5061.12
15JAN1996,5043.78
16JAN1996,5088.22
17JAN1996,5066.9
18JAN1996,5124.34
19JAN1996,5184.68
22JAN1996,5219.36
23JAN1996,5192.26
24JAN1996,5242.84
25JAN1996,5216.83
26JAN1996,5271.74
29JAN1996,5304.98
30JAN1996,5381.21
31JAN1996,5395.3
01FEB1996,5405.05
02FEB1996,5373.99
05FEB1996,5407.58
06FEB1996,5459.61
07FEB1996,5492.12
08FEB1996,5539.45
09FEB1996,5541.62
12FEB1996,5600.14
13FEB1996,5601.23
14FEB1996,5579.55
15FEB1996,5551.37
16FEB1996,5503.32
19FEB1996,5503.32
20FEB1996,5458.52
21FEB1996,5515.97
22FEB1996,5608.45
23FEB1996,5630.49
26FEB1996,5565.1
27FEB1996,5549.2
28FEB1996,5506.21
29FEB1996,5485.62
01MAR1996,5536.56
04MAR1996,5600.14
05MAR1996,5642.41
06MAR1996,5629.77
07MAR1996,5641.69
08MAR1996,5470.45
11MAR1996,5581
12MAR1996,5583.89
13MAR1996,5568.71
14MAR1996,5586.05
15MAR1996,5584.97
18MAR1996,5683.6
19MAR1996,5669.51
20MAR1996,5655.42
21MAR1996,5626.88
22MAR1996,5636.63
25MAR1996,5643.86
26MAR1996,5670.59
27MAR1996,5626.88
28MAR1996,5630.85
29MAR1996,5587.14
01APR1996,5637.72
02APR1996,5671.68
03APR1996,5689.74
04APR1996,5682.88
05APR1996,5682.88
08APR1996,5594.36
09APR1996,5560.4
10APR1996,5485.98
11APR1996,5487.06
12APR1996,5532.59
15APR1996,5592.92
16APR1996,5620.01
17APR1996,5549.93
18APR1996,5551.73
19APR1996,5535.48
22APR1996,5564.74
23APR1996,5588.58
24APR1996,5553.9
25APR1996,5566.91
26APR1996,5567.99
29APR1996,5573.41
30APR1996,5569.07
01MAY1996,5575.22
02MAY1996,5498.26
03MAY1996,5478.03
06MAY1996,5464.3
07MAY1996,5420.95
08MAY1996,5474.06
09MAY1996,5475.14
10MAY1996,5518.13
13MAY1996,5582.59
14MAY1996,5624.7
15MAY1996,5625.44
16MAY1996,5635.04
17MAY1996,5687.5
20MAY1996,5748.82
21MAY1996,5736.26
22MAY1996,5778
23MAY1996,5762.11
24MAY1996,5762.85
27MAY1996,5762.85
28MAY1996,5709.66
29MAY1996,5673.83
30MAY1996,5693.41
31MAY1996,5643.17
03JUN1996,5624.7
04JUN1996,5665.7
05JUN1996,5697.47
06JUN1996,5667.18
07JUN1996,5697.1
10JUN1996,5687.87
11JUN1996,5668.66
12JUN1996,5668.29
13JUN1996,5657.95
14JUN1996,5649.45
17JUN1996,5652.78
18JUN1996,5628.03
19JUN1996,5648.34
20JUN1996,5659.42
21JUN1996,5705.23
24JUN1996,5717.79
25JUN1996,5719.27
26JUN1996,5682.7
27JUN1996,5677.52
28JUN1996,5654.62
01JUL1996,5729.98
02JUL1996,5720.37
03JUL1996,5703.01
04JUL1996,5703.01
05JUL1996,5588.13
08JUL1996,5550.82
09JUL1996,5581.85
10JUL1996,5603.65
11JUL1996,5520.53
12JUL1996,5510.56
15JUL1996,5349.51
16JUL1996,5358.75
17JUL1996,5376.88
18JUL1996,5464.18
19JUL1996,5426.82
22JUL1996,5390.94
23JUL1996,5346.55
24JUL1996,5354.68
25JUL1996,5422.01
26JUL1996,5473.05
29JUL1996,5434.58
30JUL1996,5481.93
31JUL1996,5528.91
01AUG1996,5594.75
02AUG1996,5679.83
05AUG1996,5674.28
06AUG1996,5696.1
07AUG1996,5718.67
08AUG1996,5713.49
09AUG1996,5681.31
12AUG1996,5704.98
13AUG1996,5647.28
14AUG1996,5666.88
15AUG1996,5665.77
16AUG1996,5689.45
19AUG1996,5699.43
20AUG1996,5721.26
21AUG1996,5689.82
22AUG1996,5733.46
23AUG1996,5722.74
26AUG1996,5693.88
27AUG1996,5711.27
28AUG1996,5712.38
29AUG1996,5647.65
30AUG1996,5616.2
02SEP1996,5616.2
03SEP1996,5648.39
04SEP1996,5656.89
05SEP1996,5606.96
06SEP1996,5659.85
09SEP1996,5733.83
10SEP1996,5727.18
11SEP1996,5754.92
12SEP1996,5771.93
13SEP1996,5838.52
16SEP1996,5889.19
17SEP1996,5888.82
18SEP1996,5877.35
19SEP1996,5867.74
20SEP1996,5888.45
23SEP1996,5894.74
24SEP1996,5874.03
25SEP1996,5877.35
26SEP1996,5868.85
27SEP1996,5872.92
30SEP1996,5882.16
01OCT1996,5904.9
02OCT1996,5933.97
03OCT1996,5932.85
04OCT1996,5992.85
07OCT1996,5979.81
08OCT1996,5966.76
09OCT1996,5930.61
10OCT1996,5921.67
11OCT1996,5969.37
14OCT1996,6010
15OCT1996,6004.78
16OCT1996,6020.8
17OCT1996,6059.19
18OCT1996,6094.22
21OCT1996,6090.87
22OCT1996,6061.8
23OCT1996,6036.46
24OCT1996,5992.48
25OCT1996,6007.01
28OCT1996,5972.73
29OCT1996,6007.01
30OCT1996,5993.23
31OCT1996,6029.38
01NOV1996,6021.92
04NOV1996,6041.67
05NOV1996,6081.18
06NOV1996,6177.71
07NOV1996,6206.03
08NOV1996,6219.82
11NOV1996,6255.6
12NOV1996,6266.03
13NOV1996,6274.23
14NOV1996,6312.99
15NOV1996,6348.03
18NOV1996,6346.91
19NOV1996,6397.59
20NOV1996,6430.02
21NOV1996,6418.46
22NOV1996,6471.76
25NOV1996,6547.79
26NOV1996,6528.41
27NOV1996,6499.34
28NOV1996,6499.34
29NOV1996,6521.7
02DEC1996,6521.7
03DEC1996,6442.69
04DEC1996,6422.94
05DEC1996,6437.1
06DEC1996,6381.94
09DEC1996,6463.93
10DEC1996,6473.25
11DEC1996,6402.51
12DEC1996,6303.71
13DEC1996,6304.86
16DEC1996,6268.34
17DEC1996,6308.32
18DEC1996,6346.77
19DEC1996,6473.63
20DEC1996,6484.4
23DEC1996,6489.01
24DEC1996,6522.84
25DEC1996,6522.84
26DEC1996,6546.68
27DEC1996,6560.9
30DEC1996,6549.37
31DEC1996,6448.26
02JAN1997,6442.49
03JAN1997,6544.08
06JAN1997,6567.17
07JAN1997,6600.65
08JAN1997,6549.47
09JAN1997,6625.67
10JAN1997,6703.79
13JAN1997,6709.18
14JAN1997,6762.28
15JAN1997,6726.88
16JAN1997,6765.36
17JAN1997,6833.09
20JAN1997,6843.87
21JAN1997,6883.89
22JAN1997,6850.03
23JAN1997,6755.74
24JAN1997,6696.48
27JAN1997,6660.69
28JAN1997,6656.07
29JAN1997,6740.73
30JAN1997,6823.86
31JAN1997,6813.08
03FEB1997,6806.16
04FEB1997,6833.48
05FEB1997,6746.89
06FEB1997,6773.06
07FEB1997,6855.8
10FEB1997,6806.54
11FEB1997,6858.11
12FEB1997,6961.63
13FEB1997,7022.43
14FEB1997,6988.95
17FEB1997,6988.95
18FEB1997,7067.46
19FEB1997,7020.12
20FEB1997,6927.38
21FEB1997,6931.61
24FEB1997,7008.19
25FEB1997,7038.21
26FEB1997,6983.18
27FEB1997,6925.07
28FEB1997,6877.73
03MAR1997,6918.91
04MAR1997,6852.72
05MAR1997,6945.85
06MAR1997,6944.7
07MAR1997,7000.88
10MAR1997,7079.39
11MAR1997,7085.16
12MAR1997,7039.36
13MAR1997,6878.89
14MAR1997,6935.46
17MAR1997,6955.48
18MAR1997,6896.56
19MAR1997,6877.68
20MAR1997,6820.27
21MAR1997,6804.79
24MAR1997,6905.25
25MAR1997,6876.17
26MAR1997,6880.7
27MAR1997,6740.58
28MAR1997,6740.58
31MAR1997,6583.47
01APR1997,6611.04
02APR1997,6517.01
03APR1997,6477.35
04APR1997,6526.07
07APR1997,6555.9
08APR1997,6609.16
09APR1997,6563.84
10APR1997,6540.04
11APR1997,6391.69
14APR1997,6451.89
15APR1997,6587.15
16APR1997,6679.87
17APR1997,6658.6
18APR1997,6703.55
21APR1997,6660.2
22APR1997,6833.59
23APR1997,6812.72
24APR1997,6792.25
25APR1997,6738.87
28APR1997,6783.02
29APR1997,6962.03
30APR1997,7008.99
01MAY1997,6976.47
02MAY1997,7071.2
05MAY1997,7214.48
06MAY1997,7225.32
07MAY1997,7085.65
08MAY1997,7136.62
09MAY1997,7169.53
12MAY1997,7292.74
13MAY1997,7274.2
14MAY1997,7286.15
15MAY1997,7333.54
16MAY1997,7194.67
19MAY1997,7228.87
20MAY1997,7303.46
21MAY1997,7290.68
22MAY1997,7258.13
23MAY1997,7345.9
27MAY1997,7383.4
28MAY1997,7357.22
29MAY1997,7330.18
30MAY1997,7331.04
02JUN1997,7289.4
03JUN1997,7312.15
04JUN1997,7269.65
05JUN1997,7305.28
06JUN1997,7435.77
09JUN1997,7478.49
10JUN1997,7539.27
11JUN1997,7575.82
12JUN1997,7711.46
13JUN1997,7782.03
16JUN1997,7772.08
17JUN1997,7760.77
18JUN1997,7718.7
19JUN1997,7777.06
20JUN1997,7796.51
23JUN1997,7604.25
24JUN1997,7758.06
25JUN1997,7689.98
26JUN1997,7654.24
27JUN1997,7687.72
30JUN1997,7672.79
01JUL1997,7722.32
02JUL1997,7795.38
03JUL1997,7895.8
07JUL1997,7858.48
08JUL1997,7962.3
09JUL1997,7842.43
10JUL1997,7886.76
11JUL1997,7921.81
14JUL1997,7922.98
15JUL1997,7975.7
16JUL1997,8038.88
17JUL1997,8020.76
18JUL1997,7890.46
21JUL1997,7906.72
22JUL1997,8061.64
23JUL1997,8088.35
24JUL1997,8116.92
25JUL1997,8113.44
28JUL1997,8121.1
29JUL1997,8174.52
30JUL1997,8254.89
31JUL1997,8222.61
01AUG1997,8194.04
04AUG1997,8198.45
05AUG1997,8187.53
06AUG1997,8259.3
07AUG1997,8188
08AUG1997,8031.22
11AUG1997,8062.11
12AUG1997,7960.84
13AUG1997,7928.32
14AUG1997,7942.02
15AUG1997,7694.65
18AUG1997,7803.36
